機構名稱,縣市區名,地址,latitude,longitude
得康中醫診所,蘆洲區,新北市蘆洲區中原路41號,,
信義中醫診所,蘆洲區,新北市蘆洲區信義路261號,,
培元中醫診所,蘆洲區,新北市蘆洲區中山二路６９號,,
一品堂中醫診所,蘆洲區,新北市蘆洲區中正路１１８號,,
英文牙醫診所,蘆洲區,新北市蘆洲區民族路343-1號,,
京典牙醫診所,蘆洲區,新北市蘆洲區中山一路245.245之1.247.247之1號,,
華泰中醫診所,蘆洲區,新北市蘆洲區三民路141號,,
愛林鑫北診所,蘆洲區,新北市蘆洲區長榮路75號,,
丁良文內科診所,蘆洲區,新北市蘆洲區長安街30號,,
顏鴻仁家庭醫學科診所,蘆洲區,新北市蘆洲區民族路１２７號,,
勝原堂中醫診所,蘆洲區,新北市蘆洲區信義路246號,,
真善美婦產科診所,蘆洲區,新北市蘆洲區中山一路41號,,
長榮中醫診所,蘆洲區,新北市蘆洲區長榮路55號,,
健勇皮診所,蘆洲區,新北市蘆洲區中正路55號,,
宏康診所,蘆洲區,新北市蘆洲區長安街２０７巷３號,,
仁愛牙科診所,蘆洲區,新北市蘆洲區中山二路１２３號,,
上晴牙醫診所,蘆洲區,新北市蘆洲區民族路5號,,
本一牙醫診所,蘆洲區,新北市蘆洲區長榮路43-1號,,
蘆洲集賢耳鼻喉科診所,蘆洲區,新北市蘆洲區集賢路306號,,
登士美數位牙醫診所,蘆洲區,新北市蘆洲區三民路3號,,
中山骨科診所,蘆洲區,新北市蘆洲區中山二路51號,,
華邦診所,蘆洲區,新北市蘆洲區中正路119-1號,,
大安診所,蘆洲區,新北市蘆洲區長安街二八三號,,
柏韋牙醫診所,蘆洲區,新北市蘆洲區中華街41-1號,,
京華牙醫診所,蘆洲區,新北市蘆洲區長榮路375號,,
宜德中醫診所,蘆洲區,新北市蘆洲區中正路327號,,
品鑽牙醫診所,蘆洲區,新北市蘆洲區長安街247號,,
明勝牙醫診所,蘆洲區,新北市蘆洲區民族路58號,,
壬康精神科診所,蘆洲區,新北市蘆洲區中正路114號,,
仁滙診所,五股區,新北市五股區成泰路三段270號,,
上禾牙醫診所,五股區,新北市五股區成泰路三段533號,,
德音牙醫診所,五股區,新北市五股區成泰路一段１４９號,,
明志牙醫診所,五股區,新北市五股區凌雲路一段５７號,,
大順中醫診所,五股區,新北市五股區成泰路二段196號,,
翔展診所,五股區,新北市五股區成泰路二段162號,,
林筱琪診所,五股區,新北市五股區新城六路180號,,
五股水碓診所,五股區,新北市五股區自強路36號,,
好治牙醫診所,五股區,新北市五股區成泰路二段180號,,
倍康復健科診所,五股區,新北市五股區成泰路二段140號,,
成泰中醫診所,五股區,新北市五股區成泰路三段515號,,
吉浤診所,五股區,新北市五股區成泰路三段520、522、526號,,
晴美牙醫診所,五股區,新北市五股區成泰路1段237-15號,,
唯一牙醫診所,五股區,新北市五股區成泰路三段328號,,
皇尚牙醫診所,五股區,新北市五股區成泰路二段107號,,
健泰診所,五股區,新北市五股區成泰路二段116號,,
黃志勳診所,五股區,新北市五股區成泰路二段六十九號,,
瑞林牙醫診所,五股區,新北市五股區成泰路3段286號,,
祐聖小兒科診所,五股區,新北市五股區五福路34號,,
嘉安小兒科診所,五股區,新北市五股區凌雲路一段72號,,
新北市五股區衛生所,五股區,新北市五股區新城三路11號,,
成洲診所,五股區,新北市五股區凌雲路一段七十三號,,
鴻佑診所,五股區,新北市五股區成泰路二段６１號,,
鐘耳鼻喉科診所,五股區,新北市五股區成泰路二段57號,,
信恆診所,五股區,新北市五股區中興路一段七十四號,,
德音診所,五股區,新北市五股區自強路146號,,
京橋牙醫診所,五股區,新北市五股區成泰路二段五九號,,
義美牙醫診所,五股區,新北市五股區成泰路二段一九四號,,
鄭牙醫診所,五股區,新北市五股區西雲路２３７號,,
周中醫診所,五股區,新北市五股區成泰路二段１８２號,,
五福診所,五股區,新北市五股區五福路39號,,
恩新牙醫診所,五股區,新北市五股區五福路四十三號,,
普生眼科診所,泰山區,新北市泰山區明志路1段188號,,
泰然牙醫診所,泰山區,新北市泰山區仁德路97巷6號,,
天仁堂中醫診所,泰山區,新北市泰山區明志路二段３１７號,,
城康牙醫診所,泰山區,新北市泰山區明志路1段201號,,
永安診所,泰山區,新北市泰山區仁愛路112之2號,,
宏明診所,泰山區,新北市泰山區明志路一段一０八號,,
泰安診所,泰山區,新北市泰山區泰林路二段182號,,
城康美學牙醫診所,泰山區,新北市泰山區仁愛路59、61號,,
黎明中醫聯合診所,泰山區,新北市泰山區明志路一段３１５號,,
馨德中醫診所,泰山區,新北市泰山區福興二街31號,,
新五泰牙醫診所,泰山區,新北市泰山區仁德路88號,,
泰山新庚診所,泰山區,新北市泰山區仁德路71號,,
耀德中醫診所,泰山區,新北市泰山區福興三街28號,,
頂好骨科診所,泰山區,新北市泰山區明志路3段31、33號,,
泰一中醫診所,泰山區,新北市泰山區明志路2段78號,,
雅致美學診所,泰山區,新北市泰山區泰林路2段134號,,
禾杏牙醫診所,泰山區,新北市泰山區明志路2段121號,,
時珍中醫診所,泰山區,新北市泰山區明志路3段147號,,
倍嘉骨科診所,泰山區,新北市泰山區泰林路2段204號,,
佳欣診所,泰山區,新北市泰山區明志路2段77號,,
舒禾牙醫診所,泰山區,新北市泰山區明志路3段191號,,
亞昕牙醫診所,泰山區,新北市泰山區明志路3段83號,,
明泰診所,泰山區,新北市泰山區明志路一段190號,,
弘森診所,泰山區,新北市泰山區明志路一段257號,,
泰美牙醫診所,泰山區,新北市泰山區仁愛路58號,,
京硯牙醫診所,泰山區,新北市泰山區明志路1段385號,,
賴和鴻診所,泰山區,新北市泰山區明志路二段４2號,,
黃耀立診所,泰山區,新北市泰山區明志路一段三九一號,,
葆安診所,泰山區,新北市泰山區明志路一段十五號,,
唐氏牙醫診所,泰山區,新北市泰山區明志路一段129號,,
懷聖中醫診所,泰山區,新北市泰山區福興一街75號,,
明泰牙醫診所,泰山區,新北市泰山區明志路三段１７７號,,
李天堯牙醫診所,泰山區,新北市泰山區明志路二段七十五號,,
新北市泰山區衛生所,泰山區,新北市泰山區全興路212號,,
雅致皮膚科診所,泰山區,新北市泰山區泰林路二段110號,,
葉啟東婦產科診所,泰山區,新北市泰山區明志路一段１３１號,,
溫法烈耳鼻喉科診所,泰山區,新北市泰山區泰林路二段１７５號,,
林慶國耳鼻喉科診所,泰山區,新北市泰山區明志路一段475號,,
陳獻宗診所,泰山區,新北市泰山區明志路二段12號,,
康泰診所,泰山區,新北市泰山區泰林路2段290號,,
泰和診所,泰山區,新北市泰山區明志路二段62號,,
懷恩婦產科診所,泰山區,新北市泰山區泰林路二段172號,,
安仁牙醫診所,泰山區,新北市泰山區泰林路二段２９４號,,
泰山牙醫診所,泰山區,新北市泰山區明志路一段二九二號,,
信美牙醫診所,泰山區,新北市泰山區泰林路二段一一二號,,
喜美牙醫診所,泰山區,新北市泰山區明志路一段七號,,
大新泰牙醫診所,泰山區,新北市泰山區泰林路二段１９３號,,
妙健堂中醫診所,泰山區,新北市泰山區工專路三號,,
星光中醫診所,泰山區,新北市泰山區明志路1段81號,,
楓江診所,泰山區,新北市泰山區楓江路8號,,
蔡興龍小兒科診所,泰山區,新北市泰山區明志路2段422號,,
泰上牙醫診所,泰山區,新北市泰山區明志路一段202號,,
懷安小兒科診所,泰山區,新北市泰山區明志路二段３４４號,,
王嘉興診所,泰山區,新北市泰山區明志路一段271號,,
新象牙醫診所,泰山區,新北市泰山區明志路二段三四四號,,
輔仁大學學校財團法人輔仁大學附設醫院,泰山區,新北市泰山區貴子路69號,,
余小兒科診所,泰山區,新北市泰山區泰林路二段一六二號,,
泰明中醫診所,泰山區,新北市泰山區明志路2段379號,,
永旭診所,泰山區,新北市泰山區仁愛路88號,,
仁邦診所,林口區,新北市林口區中山路534號,,
宗男診所,林口區,新北市林口區麗園一街6巷9號,,
心悅牙醫診所,林口區,新北市林口區仁愛路二段520號,,
汎德牙醫診所,林口區,新北市林口區仁愛路二段24號,,
佳恩中醫診所,林口區,新北市林口區竹林路58號,,
妙吉祥中醫診所,林口區,新北市林口區仁愛路二段269號,,
勝康骨科診所,林口區,新北市林口區中山路143號,,
德林診所,林口區,新北市林口區竹林路170號,,
信隆堂中醫診所,林口區,新北市林口區文化二路二段86號,,
明揚診所,林口區,新北市林口區中山路１９２號,,
超群牙醫診所,林口區,新北市林口區中山路１８８號,,
鼎豐中醫診所,林口區,新北市林口區文化三路一段637號,,
宏愛診所,林口區,新北市林口區林口路47號,,
豐家診所,林口區,新北市林口區文化二路1段158號,,
侯志龍小兒科診所,林口區,新北市林口區公園路25號,,
文合骨科診所,林口區,新北市林口區文化二路一段266號,,
黃紹基診所,林口區,新北市林口區民有街156號,,
麗林耳鼻喉科診所,林口區,新北市林口區忠孝路379號,,
元康中醫診所,林口區,新北市林口區文化二路一段168號,,
天翔牙醫診所,林口區,新北市林口區麗園一街9巷2號,,
吉隆牙醫診所,林口區,新北市林口區中正路２９５號,,
林口周牙醫診所,林口區,新北市林口區中山路１２９號,,
坤冉牙醫診所,林口區,新北市林口區中正路１４３號,,
麗園牙醫診所,林口區,新北市林口區麗園一街六巷二號,,
林安牙醫診所,林口區,新北市林口區竹林路161號,,
嘉德中醫診所,林口區,新北市林口區三民路15號,,
沃德忠孝牙醫診所,林口區,新北市林口區忠孝路377號,,
恆安中醫診所,林口區,新北市林口區竹林路４０７號,,
庚長優質診所,林口區,新北市林口區文化三路一段235號,,
國寶堂中醫診所,林口區,新北市林口區文化二路二段159號,,
欣泉身心診所,林口區,新北市林口區文化二路一段156號,,
健雄診所,林口區,新北市林口區中山路194號,,
四季牙醫診所,林口區,新北市林口區仁愛路二段8號,,
萊德美學牙醫診所,林口區,新北市林口區文化二路一段283號,,
展心牙醫診所,林口區,新北市林口區文化三路二段36號,,
拉法睡眠診所,林口區,新北市林口區文化三路一段415號,,
仲全診所,林口區,新北市林口區中正路200號,,
羊咩咩親子診所,林口區,新北市林口區仁愛路二段206號,,
康澤牙醫診所,林口區,新北市林口區中山路255號,,
安妞美學診所,林口區,新北市林口區文化三路二段55號,,
林漢邦診所,林口區,新北市林口區仁愛路二段60號,,
全德中醫診所,林口區,新北市林口區仁愛路二段502號,,
極致美學牙醫診所,林口區,新北市林口區文化三路1段463號,,
劉乃豪診所,林口區,新北市林口區文化二路一段90號,,
佳眼科診所,林口區,新北市林口區竹林路六十九號,,
親子耳鼻喉科診所,林口區,新北市林口區仁愛路2段113.115.117號,,
新北市林口區衛生所,林口區,新北市林口區忠孝二路55號,,
麗林牙醫診所,林口區,新北市林口區文化二路1段一二０巷三號,,
捷仁診所,林口區,新北市林口區麗園一街６巷１號,,
林口星和診所,林口區,新北市林口區文化二路一段390之2號,,
惠群牙醫診所,林口區,新北市林口區文化二路1段２０巷９號,,
禾林牙醫診所,林口區,新北市林口區竹林路166號,,
沃德牙醫診所,林口區,新北市林口區忠孝路381號,,
聯生中醫診所,林口區,新北市林口區三民路108號,,
合元堂中醫診所,林口區,新北市林口區忠孝路382之2號,,
日沐勤美牙醫診所,林口區,新北市林口區文化三路一段243號,,
林口風澤中醫診所,林口區,新北市林口區文化三路二段146號,,
林口微笑內科診所,林口區,新北市林口區文化三路一段419號,,
吉祥中醫診所,林口區,新北市林口區林口路46號,,
博診所,林口區,新北市林口區民富街91號,,
巧益牙醫診所,林口區,新北市林口區中山路97巷12號,,
林口真如中醫診所,林口區,新北市林口區文化三路一段571號,,
六丼中醫診所,林口區,新北市林口區忠孝路308巷19號,,
博思診所,林口區,新北市林口區中正路20號,,
林口微笑親子耳鼻喉科診所,林口區,新北市林口區文化三路一段419號,,
馥妍流美學診所,林口區,新北市林口區中正路37號,,
耀耀親子眼科診所,林口區,新北市林口區仁愛路二段269號,,
彤顏診所,林口區,新北市林口區文化二路一段170號,,
好好牙醫診所,林口區,新北市林口區文化三路一段417號,,
佑安內科診所,林口區,新北市林口區文化三路一段421號,,
全英眼科診所,林口區,新北市林口區中山路196號,,
琢原診所,林口區,新北市林口區文化三路一段461號,,
龍霖身心診所,林口區,新北市林口區文化三路一段482號,,
彤學牙醫診所,林口區,新北市林口區仁愛路二段241號,,
林口新康骨科診所,林口區,新北市林口區文化二路一段222號,,
陽光皮膚科診所,林口區,新北市林口區仁愛路二段113、115、117號,,
新林牙醫診所,林口區,新北市林口區文化三路一段239號,,
杏蒔診所,林口區,新北市林口區三民路96號,,
波音牙醫診所,林口區,新北市林口區文化三路一段179號,,
懷臨堂中醫診所,林口區,新北市林口區公園路193號,,
展研牙醫診所,林口區,新北市林口區忠孝一路1號,,
丰荷中醫診所,林口區,新北市林口區文化北路一段540號,,
三井牙醫診所,林口區,新北市林口區文化三路一段189號,,
雅丰天翔診所,林口區,新北市林口區文化二路一段579號,,
頭等艙牙醫診所,林口區,新北市林口區文化三路一段191巷20號,,
德心中醫診所,林口區,新北市林口區文化三路一段394巷2號,,
葡萄柚兒童牙醫診所,林口區,新北市林口區文化三路一段631號,,
林口悅兒親子中醫診所,林口區,新北市林口區文化二路一段392號,,
宇禾診所,林口區,新北市林口區文化二路一段525巷6號,,
