"場所ID","場所名稱","場所縣市","場所區域","場所地址","場所分類","場所類型","場所描述","AEDID","AED放置地點","AED地點描述","地點LAT","地點LNG","周一至周五起","周一至周五迄","周六起","周六迄","周日起","周日迄","開放使用時間備註","開放時間緊急連絡電話"
"22845","花蓮縣警察局","花蓮縣","花蓮市","花蓮縣花蓮市府前路21號","公眾服務單位設施","警察分局","","78265","本局綜合大樓","本局綜合大樓1樓電梯旁","23.993287712039","121.61999911771","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","","03-8228870"
"22845","花蓮縣警察局","花蓮縣","花蓮市","花蓮縣花蓮市府前路21號","公眾服務單位設施","警察分局","","78266","本局體技館","本局體技館1樓","23.993287380324","121.62002235329","08:00:00","17:00:00","","","","","","03-8221635"
"19668","花蓮縣警察局吉安分局","花蓮縣","吉安鄉","花蓮縣吉安鄉中正路一段38號","公眾服務單位設施","警察分局","","78267","分局大廳","值班臺旁邊","23.96792581388","121.59316661022","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","全年無休","03-8527894"
"23855","花蓮縣警察局吉安分局水璉派出所","花蓮縣","壽豐鄉","花蓮縣壽豐鄉水璉一街53號","公眾服務單位設施","派出所","","78268","水璉派出所","派出所值班臺附近","23.78351014494","121.56474493764","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","全年無休","03-8601011"
"23856","花蓮縣警察局吉安分局池南派出所","花蓮縣","壽豐鄉","花蓮縣壽豐鄉池南路二段13號","公眾服務單位設施","派出所","","78269","池南派出所","值班台附近","23.920893607539","121.50613723769","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","全年無休","03-8641280"
"23857","花蓮縣警察局吉安分局志學派出所","花蓮縣","壽豐鄉","花蓮縣壽豐鄉中山路二段238號","公眾服務單位設施","分駐所","","78270","志學派出所","值班台附近","23.906924101996","121.53029827634","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","全年無休","03-8661282"
"23858","花蓮縣警察局吉安分局南華派出所","花蓮縣","吉安鄉","花蓮縣吉安鄉吉安路六段351巷10號","公眾服務單位設施","派出所","","78271","南華派出所","值班台附近","23.942513955796","121.54456337542","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","全年無休","03-8521672"
"23859","花蓮縣警察局吉安分局壽豐派出所","花蓮縣","壽豐鄉","花蓮縣壽豐鄉壽山路22號","公眾服務單位設施","分駐所","","78272","壽豐派出所","值班台附近","23.86991218876","121.50934088962","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","全年無休","03-8651337"
"23860","花蓮縣警察局吉安分局銅門派出所","花蓮縣","秀林鄉","花蓮縣秀林鄉銅門65號","公眾服務單位設施","派出所","","78273","銅門派出所","值班台附近","23.965280359692","121.49444095729","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","全年無休","03-8641051"
"23861","花蓮縣警察局吉安分局稻香派出所","花蓮縣","吉安鄉","花蓮縣吉安鄉稻香路62號","公眾服務單位設施","派出所","","78274","稻香派出所","值班台附近","23.963266374869","121.569726441","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","全年無休","03-8521340"
"23862","花蓮縣警察局吉安分局豐田派出所","花蓮縣","壽豐鄉","花蓮縣壽豐鄉豐山街3號","公眾服務單位設施","派出所","","78275","豐田派出所","值班台附近","23.848440857723","121.49427695141","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","全年無休","03-8651486"
"23863","花蓮縣警察局吉安分局鹽寮派出所","花蓮縣","壽豐鄉","花蓮縣壽豐鄉壽豐鄉129號","公眾服務單位設施","派出所","","78276","鹽寮派出所","值班臺附近","23.905722422606","121.53325590437","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","全年無休","03-8671200"
"23864","花蓮縣警察局吉安分局月眉派出所","花蓮縣","壽豐鄉","花蓮縣壽豐鄉月眉三段42號","公眾服務單位設施","派出所","","78277","月眉派出所","值班台附近","23.868445295262","121.55536750278","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","全年無休","03-8631001"
"24035","花蓮縣警察局玉里分局","花蓮縣","玉里鎮","花蓮縣玉里鎮博愛路202號","公眾服務單位設施","警察分局","進分局大門穿過停車場左邊建築物","78278","偵查隊辦公室","進分局大門左轉穿過車道獨立建物，AED放置於偵查隊辦公室大門左邊牆上","23.336571024774","121.31347779194","08:00:00","22:00:00","08:00:00","22:00:00","08:00:00","22:00:00","08-22為上班時間，22-08鐵門拉下，但內有值守人員。","03-8883854"
"23830","花蓮縣警察局玉里分局大禹派出所","花蓮縣","玉里鎮","花蓮縣玉里鎮大禹里大禹227號","公眾服務單位設施","派出所","位於台9線旁大禹國小正門前，06時-22時有警員值班，22時-06時關門，值宿型派出所，夜間有專人值守。","78279","大禹派出所辦公室","面對大禹派出所大門值班台左邊牆上","23.380488478683","121.32852655035","00:06:00","22:00:00","00:06:00","22:00:00","00:06:00","22:00:00","","03-8886025"
"23831","花蓮縣警察局玉里分局中平派出所","花蓮縣","卓溪鄉","花蓮縣卓溪鄉中平村中興20之3號","公眾服務單位設施","派出所","06時-22時有警員值班，22時-06時關門值宿型派出所，夜間有專人值守。","78280","中平派出所辦公室","面對中平派出所大門右手邊值班台旁牆上","23.39447293218","121.31308867333","06:00:00","22:00:00","06:00:00","22:00:00","06:00:00","22:00:00","","03-8887357"
"23828","花蓮縣警察局玉里分局永豐派出所","花蓮縣","富里鄉","花蓮縣富里鄉永豐村永豐93-4號","公眾服務單位設施","派出所","為於台23線永豐國小旁，06時-22時有警員值班，22時-06時關門值宿型派出所，夜間有專人值守。","78281","永豐派出所辦公室","面對大門左邊值班台後方牆上","23.156590018788","121.2658190702","06:00:00","22:00:00","06:00:00","22:00:00","06:00:00","22:00:00","","03-8832669"
"23832","花蓮縣警察局玉里分局立山派出所","花蓮縣","卓溪鄉","花蓮縣卓溪鄉立山村立山78號","公眾服務單位設施","派出所","06-22為一般上班時間，22-06關門內有值守人員，屬於值宿型派出所。","78282","立山派出所辦公室","面對辦公室大門值班台正後方","23.436223014875","121.33101070829","06:00:00","22:00:00","06:00:00","22:00:00","06:00:00","22:00:00","","03-8841501"
"23827","花蓮縣警察局玉里分局竹田派出所","花蓮縣","富里鄉","花蓮縣富里鄉竹田村竹田40號","公眾服務單位設施","派出所","為於台9線旁，六十石山山腳下，06時-22時有警員值班，22時-06時關門值宿型派出所，夜間有專人值守。","78283","竹田派出所","竹田派出所辦公室進門值班台左側牆上","23.220447377862","121.28236076815","06:00:00","22:00:00","06:00:00","22:00:00","06:00:00","22:00:00","","03-8821044"
"23826","花蓮縣警察局玉里分局東里派出所","花蓮縣","富里鄉","花蓮縣富里鄉東里村大庄路38號","公眾服務單位設施","派出所","開門時間為0600至2200之值宿型派出所，2200-0600關閉鐵門但內有值宿人員。","78284","東里派出所辦公室","進門值班台左側牆壁","23.267556789976","121.30434944644","06:00:00","22:00:00","06:00:00","22:00:00","06:00:00","22:00:00","","03-8861114"
"23833","花蓮縣警察局玉里分局春日派出所","花蓮縣","玉里鎮","花蓮縣玉里鎮春日里神農74號","公眾服務單位設施","派出所","位於花193線旁，06時-22時有警員值班，22時-06時關門值宿型派出所，夜間有專人值守。","78285","春日派出所辦公室","面對派出所大門值班台左邊牆上","23.455031617694","121.39633914642","06:00:00","22:00:00","06:00:00","22:00:00","06:00:00","22:00:00","","03-8871134"
"23829","花蓮縣警察局玉里分局崙天派出所","花蓮縣","卓溪鄉","花蓮縣卓溪鄉崙天村崙天5號","公眾服務單位設施","派出所","為於花75線旁，06時-22時有警員值班，22時-06時關門值宿型派出所，夜間有專人值守。","78286","派出所辦公室","進門位於值班台正後方柱子上","23.218581032466","121.26479940182","06:00:00","22:00:00","06:00:00","22:00:00","06:00:00","22:00:00","","03-8846067"
"23825","花蓮縣警察局玉里分局樂合派出所","花蓮縣","玉里鎮","花蓮縣玉里鎮樂合里樂合27號","公眾服務單位設施","派出所","開門時間為0600至2200之值宿型派出所，2200-0600關閉鐵門但內有值宿人員。","78287","樂合派出所進門左邊","位於玉東圳第八支線堤防外便道旁","23.318820808682","121.34202077066","06:00:00","22:00:00","06:00:00","22:00:00","06:00:00","22:00:00","","03-8883384"
"23852","花蓮縣警察局玉里分局清水所","花蓮縣","卓溪鄉","花蓮縣卓溪鄉清水村清水62-8號","公眾服務單位設施","派出所","位於卓溪鄉清水村管制區內檢查哨所，上班時間為06時-18時，18時-06時無人員值守。","78288","檢查所辦公室內","面對檢查所大門值班台左前方牆上","23.276042255049","121.2414914846","06:00:00","18:00:00","06:00:00","18:00:00","06:00:00","18:00:00","","03-8888150(檢查所無自動電話本機號碼為卓樂所電話)"
"24018","花蓮縣警察局新城分局","花蓮縣","新城鄉","花蓮縣新城鄉新城村中山路59號","公眾服務單位設施","警察分局","花蓮縣警察局新城分局","78289","花蓮縣警察局新城分局","三樓禮堂","24.126942820129","121.65331271214","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","全日均可使用","038611004"
"23923","花蓮縣警察局新城分局佳民派出所","花蓮縣","秀林鄉","花蓮縣秀林鄉佳民村8鄰佳民123號","公眾服務單位設施","派出所","花蓮縣警察局新城分局佳民派出所","78290","進門後左側","花蓮縣警察局新城分局佳民派出所","24.054178520537","121.59988001851","06:00:00","22:00:00","06:00:00","22:00:00","06:00:00","22:00:00","","038263274"
"23922","花蓮縣警察局新城分局秀林分駐所","花蓮縣","秀林鄉","花蓮縣秀林鄉秀林村12鄰秀林路69號","公眾服務單位設施","派出所","花蓮縣警察局新城分局秀林分駐所","78291","分駐所進門後左側","花蓮縣警察局新城分局秀林分駐所","24.118468719077","121.62421705921","06:00:00","22:00:00","06:00:00","22:00:00","06:00:00","22:00:00","逢分駐所未開門時，可撥打該所電話請員警開門以使用AED。","038611090"
"24019","花蓮縣警察局新城分局北埔派出所","花蓮縣","新城鄉","花蓮縣新城鄉北埔路145號","公眾服務單位設施","派出所","","78292","花蓮縣警察局新城分局北埔派出所","進門後右側","24.031245240558","121.60465499437","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","全日均可使用","038262484"
"22833","花蓮縣警察局新城分局加灣派出所","花蓮縣","新城鄉","花蓮縣新城鄉秀林鄉景美村加灣128之6號","公眾服務單位設施","派出所","花蓮縣警察局新城分局加灣派出所","78293","花蓮縣警察局新城分局加灣體技館","加灣體技館2樓門口進入後右側","24.08194872504","121.60890092758","06:00:00","22:00:00","06:00:00","22:00:00","06:00:00","22:00:00","","038260769"
"23745","花蓮縣警察局鳳林分局二樓","花蓮縣","鳳林鎮","花蓮縣鳳林鎮信義路37號2樓","公眾服務單位設施","警察分局","鳳林分局大門進入，上2樓飲水機旁。","78294","本分局二樓","分局大門進入，走樓梯，上二樓，有手邊就看到AED標誌了。","23.742326843728","121.45092430412","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","全年無休。","03-8762293"
"23729","花蓮縣警察局鳳林分局大富派出所","花蓮縣","光復鄉","花蓮縣光復鄉中山路一段23號","公眾服務單位設施","派出所","大富派出所門口進入，在值班台右後方。","78295","派出所大門進入左前方。","大富派出所大門進入在值班台右後方。","23.605878091507","121.39236039683","00:00:00","23:59:00","00:00:00","23:59:00","00:00:00","23:59:00","全年無休","03-8731093"
