機構名稱,縣市區名,地址
安諾婦產科診所,新莊區,新北市新莊區龍安路98號1、2樓
大象牙醫診所,新莊區,新北市新莊區瓊泰路213號1樓
昇源中醫診所,新莊區,新北市新莊區化成路265號1樓
劉長達婦產科診所,新莊區,新北市新莊區幸福路六八四號一、二樓
大正牙醫診所,新莊區,新北市新莊區新崑路115號1樓
家貞診所,新莊區,新北市新莊區福壽街67號1、2樓
翰醫堂中醫診所,新莊區,新北市新莊區中和街39號1樓、2樓
穩達診所,新莊區,新北市新莊區中平路270巷1號1樓、2樓及272號1樓、2樓
文鼎診所,新莊區,新北市新莊區民安路188巷8弄3號1、2樓
新莊軒琪診所,新莊區,新北市新莊區富國路15號1樓
黃呈榕眼科診所,新莊區,新北市新莊區幸福路三十號
康群診所,新莊區,新北市新莊區民安西路74號
聶廷憲診所,新莊區,新北市新莊區建安街９４號
幸福大愛眼科診所,新莊區,新北市新莊區幸福路743號1樓、2樓
榮和牙醫診所,新莊區,新北市新莊區中華路一段84號1樓及夾層、82號1樓及夾層
懷恩牙醫診所,新莊區,新北市新莊區富國路６１號1樓、地下1樓
美麗華牙醫診所,新莊區,新北市新莊區幸福路741號1樓
新和耳鼻喉科診所,新莊區,新北市新莊區幸福路69號1樓
宏久診所,新莊區,新北市新莊區新泰路57號1樓至2樓
吳峰璋皮膚科診所,新莊區,新北市新莊區中平路29號1樓、31號2樓、33號2樓
張昱錦診所,新莊區,新北市新莊區後港一路１３５號１樓
誠泰牙醫診所,新莊區,新北市新莊區建安街八十四號
大德中醫診所,新莊區,新北市新莊區新莊路四七五號一樓
幸福呂耳鼻喉科診所,新莊區,新北市新莊區幸福路５２９號
寶祥診所,新莊區,新北市新莊區中平路53號1樓至2樓
雙美牙醫診所,新莊區,新北市新莊區中正路730之16號1-3樓、17號1-3樓
陳正敏眼科診所,新莊區,新北市新莊區新泰路69號1樓
莊申南婦產科診所,新莊區,新北市新莊區後港一路29號1樓
康泰牙醫診所,新莊區,新北市新莊區幸福路七二一號1樓及2樓
成泰診所,新莊區,新北市新莊區新泰路70號1樓
承心牙醫診所,新莊區,新北市新莊區建安街98號1樓
新莊葉自強診所,新莊區,新北市新莊區新泰路52號(1樓)
恆友精神科診所,新莊區,新北市新莊區幸福東路135號1樓
建嘉小兒科診所,新莊區,新北市新莊區中誠街40號1樓
元程婦產科診所,新莊區,新北市新莊區中華路二段47號1樓、夾層
欣尚牙醫診所,新莊區,新北市新莊區中原路238號1.2樓
大都會牙醫診所,新莊區,新北市新莊區五權一路54號2樓
黃信喜診所,新莊區,新北市新莊區中港路132巷10號1樓
福澤國際中醫診所,新莊區,新北市新莊區中原東路198號1樓
副都心牙醫診所,新莊區,新北市新莊區中榮街112號1樓
賀安中醫診所,新莊區,新北市新莊區龍安路495號1樓
安心中醫診所,新莊區,新北市新莊區中和街一九八號一樓
維修診所,新莊區,新北市新莊區中原路93號1樓
新莊惠欣婦產科小兒科診所,新莊區,新北市新莊區建中街七十二之一號一至四樓
輔園牙醫診所,新莊區,新北市新莊區中正路510號(醫學綜合大樓1樓)
博安牙醫診所,新莊區,新北市新莊區富國路四三號
王正華小兒專科診所,新莊區,新北市新莊區民安路２７６號
風尚牙醫診所,新莊區,新北市新莊區中平路二七八號一至二樓
幸福三三牙醫診所,新莊區,新北市新莊區幸福路33號1樓、福壽街66巷3號1樓
宏泰中醫診所,新莊區,新北市新莊區自立街112號1樓及夾層
王中煌診所,新莊區,新北市新莊區新泰路一九四號一樓.二樓
劉茂祥中醫診所,新莊區,新北市新莊區幸福路655號1樓
豐生中醫診所,新莊區,新北市新莊區富國路146號
吉利診所,新莊區,新北市新莊區西盛街317號1樓
大唐牙醫診所,新莊區,新北市新莊區幸福路766號1樓
晴美身心診所,新莊區,新北市新莊區中正路575號2樓及577號2樓
開惠牙醫診所,新莊區,新北市新莊區幸福路531號1樓
祥顥醫院,新莊區,新北市新莊區思源路2號1、4、5、6樓
天澤中醫診所,新莊區,新北市新莊區中華路2段91號1樓
仁愛中醫診所,新莊區,新北市新莊區中正路879-6號1樓
樹德中醫診所,新莊區,新北市新莊區中港路１１１號
楊中醫診所,新莊區,新北市新莊區富國路１４４號
瑞宏中醫診所,新莊區,新北市新莊區新莊路３９８號
佑德中醫診所,新莊區,新北市新莊區八德街137號1樓
慶安居中醫診所,新莊區,新北市新莊區中港路259號1樓
康德牙醫診所,新莊區,新北市新莊區幸福路７９號
和泰牙醫診所,新莊區,新北市新莊區八德街83號1樓
輔仁牙醫診所,新莊區,新北市新莊區建國一路8號1.2.3樓及6號2樓
宏林牙醫診所,新莊區,新北市新莊區新泰路２９１號
安德牙醫診所,新莊區,新北市新莊區中港三街3號1樓
康勝牙醫診所,新莊區,新北市新莊區昌隆街90號1樓、2樓
德旺牙醫診所,新莊區,新北市新莊區中信街６號
家祥牙醫診所,新莊區,新北市新莊區中平路８２巷２６號
三愛牙醫診所,新莊區,新北市新莊區幸福路６０４號
龍安牙醫診所,新莊區,新北市新莊區民安西路７８巷１號１樓
宏明牙醫診所,新莊區,新北市新莊區西盛街３１５號
健群牙醫診所,新莊區,新北市新莊區民安西路１４８號
思賢微笑牙醫診所,新莊區,新北市新莊區自立街７２號
劍橋牙醫診所,新莊區,新北市新莊區昌平街三、五號
麗安牙醫診所,新莊區,新北市新莊區幸福路八一二號一樓
景福牙醫診所,新莊區,新北市新莊區中正路三一九號一至二樓
欣佑牙醫診所,新莊區,新北市新莊區中華路2段262號1樓
鴻金寶牙醫診所,新莊區,新北市新莊區民安路199號1樓及2樓
修正牙醫診所,新莊區,新北市新莊區四維路１９９號１樓
高泰牙醫診所,新莊區,新北市新莊區中正路３４９號
許文政牙醫診所,新莊區,新北市新莊區幸福路５６０號
欣安牙醫診所,新莊區,新北市新莊區民安路１６０號
名家牙醫診所,新莊區,新北市新莊區中和街１８７號
新莊尚品牙醫診所,新莊區,新北市新莊區復興路二段四十五．四十七號
祐康牙醫診所,新莊區,新北市新莊區復興路一段185號1樓至2樓、187號1樓至2樓
建福牙醫診所,新莊區,新北市新莊區建福路53號1至2樓
慶城牙醫診所,新莊區,新北市新莊區中華路二段119號1樓
幸福88牙醫診所,新莊區,新北市新莊區幸福路92號1、2樓
尊爵牙醫診所,新莊區,新北市新莊區中港路293號1樓至2樓
博飛牙醫診所,新莊區,新北市新莊區中平路303號1樓
健安牙醫診所,新莊區,新北市新莊區後港一路116號1樓
新莊謝牙醫診所,新莊區,新北市新莊區昌隆街二十一號
富國牙醫診所,新莊區,新北市新莊區富國路２３號
鈺川牙醫診所,新莊區,新北市新莊區幸福路515號1樓
沈耳鼻喉科診所,新莊區,新北市新莊區富國路67號1樓
中心診所,新莊區,新北市新莊區中港路三二一號一樓
志銘小兒科診所,新莊區,新北市新莊區富國路200號1樓
幸福小兒科診所,新莊區,新北市新莊區幸福路七二九號
大新大診所,新莊區,新北市新莊區萬安街一二七巷二十四、二十六號一樓
錦興皮膚科診所,新莊區,新北市新莊區民安路201號2樓
健佑診所,新莊區,新北市新莊區昌平街五五號一樓
吳政德耳鼻喉科診所,新莊區,新北市新莊區民安西路60號1樓及地下1樓
民泰診所,新莊區,新北市新莊區後港一路20號1樓
鄭骨科耳鼻喉科診所,新莊區,新北市新莊區中港路263號1、2樓及267巷1號1、2樓
林浩昌內兒科診所,新莊區,新北市新莊區富國路７１號
洪敏捷耳鼻喉科診所,新莊區,新北市新莊區新泰路１２２號
虹霖牙醫診所,新莊區,新北市新莊區幸福路600號一樓
四維牙醫診所,新莊區,新北市新莊區四維路19號2樓
陳桔泱診所,新莊區,新北市新莊區中港路１１９號
德安婦產科診所,新莊區,新北市新莊區新泰路31號1-2樓
賀生婦產科診所,新莊區,新北市新莊區幸福路626號1至2樓
崇仁外科診所,新莊區,新北市新莊區化成路170號
大學眼科診所,新莊區,新北市新莊區新泰路240號1樓、2樓、3樓242號1樓、2樓、3樓
大益診所,新莊區,新北市新莊區新泰路261號2樓、263號1-2樓
賴昌和皮膚科診所,新莊區,新北市新莊區新泰路316號1樓
曲孝禮診所,新莊區,新北市新莊區公園一路８４號１Ｆ
聯安診所,新莊區,新北市新莊區中正路302號1樓
蘇診所,新莊區,新北市新莊區民安路一０九號
天給婦產科診所,新莊區,新北市新莊區幸福路670巷2弄23號1至5樓
謝耳鼻喉科診所,新莊區,新北市新莊區中港路４８７號１樓
陳世昌婦產科診所,新莊區,新北市新莊區後港一路九十八號一樓、一００號一至二樓
邱欽斌小兒科診所,新莊區,新北市新莊區民安路141號1樓.141-1號2樓.137巷2弄4號1樓
鄭安雄診所,新莊區,新北市新莊區幸福路５４９號１樓
林基正皮膚科診所,新莊區,新北市新莊區中原路230號(1樓)
民富皮膚科診所,新莊區,新北市新莊區富國路110號1樓、夾層
昭明眼科診所,新莊區,新北市新莊區民安西路十七號
照明眼科診所,新莊區,新北市新莊區新泰路１７４號1樓及2樓
王榮文小兒科診所,新莊區,新北市新莊區中和街１４９號
新莊徐耳鼻喉科診所,新莊區,新北市新莊區中平路373號1樓
林定參診所,新莊區,新北市新莊區民安西路二一一號一樓
黃宏立診所,新莊區,新北市新莊區新泰路三二六號一樓
麗新皮膚科診所,新莊區,新北市新莊區幸福路559號1樓
廣田耳鼻喉科診所,新莊區,新北市新莊區幸福路777號1樓
家豐診所,新莊區,新北市新莊區中正路377巷5號1至2樓及地下1樓、3號1樓
李蓮宗診所,新莊區,新北市新莊區新泰路480號1樓
公園診所,新莊區,新北市新莊區公園路58號1樓
一生診所,新莊區,新北市新莊區中平路304號1樓
光華診所,新莊區,新北市新莊區龍安路473號1樓
施博仁診所,新莊區,新北市新莊區新泰路234號1樓
麗安診所,新莊區,新北市新莊區幸福路541號1樓
佳泰診所,新莊區,新北市新莊區新泰路62號
禾豐骨外科診所,新莊區,新北市新莊區民安路284號1.2樓及286號1樓
上和耳鼻喉科診所,新莊區,新北市新莊區中和街150號
家泰耳鼻喉科診所,新莊區,新北市新莊區新泰路70號1樓
志安診所,新莊區,新北市新莊區幸福路五二一號
馨平耳鼻喉科診所,新莊區,新北市新莊區中平路82巷12號1樓及夾層
林復森耳鼻喉科診所,新莊區,新北市新莊區民安路二二０號
嘉泰耳鼻喉科診所,新莊區,新北市新莊區新泰路62號1樓
新樹聯合牙醫診所,新莊區,新北市新莊區建安街90號1樓
大順醫院,新莊區,新北市新莊區中正路二一五號一至四樓
新莊英仁醫院,新莊區,新北市新莊區大觀街４６－２號
泰興耳鼻喉科診所,新莊區,新北市新莊區復興路一段25號1樓
益民醫院,新莊區,新北市新莊區中港路127號1-4樓
和新診所,新莊區,新北市新莊區八德街3號1樓
衛生福利部樂生療養院,新莊區,新北市新莊區中正路794號及桃園縣龜山鄉萬壽路1段50巷2號
上友兒童診所,新莊區,新北市新莊區復興路一段199號1樓
恆合牙醫診所,新莊區,新北市新莊區四維路205之1號1樓
宏祐診所,新莊區,新北市新莊區中正路八七九之三號一樓
